i,n,b_low,b_high,r,approx,n_calls,time_ms
1,10,2,19,20,2956.6679847751348,115841,665332
1,10,1,20,40,3050.755492801302,231640,1365939
1,20,1,20,40,3455.0860737150592,1496339,10834540
1,20,1,20,80,4051.542557738046,1395884,10111724
