i,n,b_low,b_high,b_sum,r,approx,n_calls,time_ms
8,10,40,80,571,60,4048.133750890578,1605,9392
9,10,40,80,571,60,4046.2795308194327,1596,9312
10,10,40,80,571,60,4047.758289001332,1503,8679
1,10,40,80,571,80,4062.0023613033663,1814,10573
2,10,40,80,571,80,4061.2660737238475,1800,10388
3,10,40,80,571,80,4060.82667327816,1831,10584
4,10,40,80,571,80,4061.0733743252817,1836,10597
5,10,40,80,571,80,4058.9867825633078,1889,10901
6,10,40,80,571,80,4060.6315826216974,1865,10775
7,10,40,80,571,80,4062.050754821637,1779,10318
8,10,40,80,571,80,4061.4823270636457,1786,10523
9,10,40,80,571,80,4062.020670043871,1825,10725
10,10,40,80,571,80,4060.1971508830197,1829,10645
1,20,4,8,123,5,2804.437500000015,4514,31551
2,20,4,8,123,5,2804.437500000015,4521,31456
3,20,4,8,123,5,2804.437500000015,4515,31444
4,20,4,8,123,5,2804.437500000015,4509,31442
5,20,4,8,123,5,2804.437500000015,4523,31762
6,20,4,8,123,5,2804.437500000015,4499,31880
7,20,4,8,123,5,2804.437500000015,4496,31897
8,20,4,8,123,5,2804.437500000015,4496,31954
9,20,4,8,123,5,2804.437500000015,4537,31969
10,20,4,8,123,5,2804.437500000015,4554,31783
1,20,4,8,123,20,4051.761131311866,3532,25084
2,20,4,8,123,20,4051.761131311866,3506,24765
3,20,4,8,123,20,4051.761131311866,3494,24693
4,20,4,8,123,20,4051.761131311866,3489,24672
5,20,4,8,123,20,4051.761131311866,3518,24868
6,20,4,8,123,20,4051.761131311866,3509,24940
7,20,4,8,123,20,4051.761131311866,3534,25392
8,20,4,8,123,20,4051.761131311866,3511,25255
9,20,4,8,123,20,4051.761131311866,3571,25488
10,20,4,8,123,20,4051.761131311866,3492,24852
1,20,4,8,123,30,4235.537435339296,2205,15661
2,20,4,8,123,30,4229.421483308156,2209,15647
3,20,4,8,123,30,4235.307264550273,2186,15504
4,20,4,8,123,30,4235.99568225519,2206,15616
5,20,4,8,123,30,4234.536449131605,2218,15712
6,20,4,8,123,30,4233.969501461282,2238,15969
7,20,4,8,123,30,4232.693711320338,2225,16001
8,20,4,8,123,30,4231.025502201107,2218,15994
9,20,4,8,123,30,4235.537435339296,2213,15819
10,20,4,8,123,30,4234.918714486433,2194,15632
1,20,4,8,123,40,4335.749269843563,2523,18027
2,20,4,8,123,40,4334.122904744291,2445,17384
3,20,4,8,123,40,4336.611024725243,2522,17907
4,20,4,8,123,40,4333.15125874024,2538,18066
5,20,4,8,123,40,4336.611024725243,2491,17704
6,20,4,8,123,40,4335.749269843563,2539,18157
7,20,4,8,123,40,4335.383863806639,2459,17736
8,20,4,8,123,40,4336.611024725243,2504,18091
9,20,4,8,123,40,4336.611024725243,2466,17676
10,20,4,8,123,40,4336.611024725243,2491,17753
1,20,20,40,659,10,3506.6738462320163,5013,35139
2,20,20,40,659,10,3506.6738462320163,5045,35224
3,20,20,40,659,10,3506.6738462320163,5045,35275
4,20,20,40,659,10,3506.6738462320163,5019,35053
5,20,20,40,659,10,3506.6738462320163,5037,35180
6,20,20,40,659,10,3506.6738462320163,5041,35463
7,20,20,40,659,10,3506.6738462320163,5057,36192
8,20,20,40,659,10,3506.6738462320163,5015,35930
9,20,20,40,659,10,3506.6738462320163,5042,35492
10,20,20,40,659,10,3506.6738462320163,5043,35330
1,20,20,40,659,40,4334.411670330552,4065,28888
2,20,20,40,659,40,4336.611024725243,4120,29153
3,20,20,40,659,40,4336.198565297723,4114,29106
4,20,20,40,659,40,4336.611024725243,4148,29370
5,20,20,40,659,40,4336.113735188034,4157,29416
6,20,20,40,659,40,4336.198565297723,4152,29631
7,20,20,40,659,40,4336.611024725243,4137,29680
8,20,20,40,659,40,4335.080571437083,4184,30177
9,20,20,40,659,40,4336.198565297723,4170,29791
10,20,20,40,659,40,4331.98907208266,4151,29495
1,20,20,40,659,60,4410.277569449338,2632,18988
2,20,20,40,659,60,4414.518076149052,2587,18532
3,20,20,40,659,60,4414.622082158113,2609,18695
4,20,20,40,659,60,4413.35747229348,2685,19259
5,20,20,40,659,60,4416.3642262836875,2643,18999
6,20,20,40,659,60,4412.119145211701,2663,19458
7,20,20,40,659,60,4412.09660474408,2618,19134
8,20,20,40,659,60,4414.548341820664,2616,19079
9,20,20,40,659,60,4410.848411181574,2663,19243
10,20,20,40,659,60,4410.48919752362,2636,19109
1,20,20,40,659,80,4449.293019142466,2970,21463
2,20,20,40,659,80,4445.991181725296,2977,21393
